1	59.333332
21	60.366665
41	61.733334
61	63.299999
81	64.000000
101	64.433334
121	65.400002
141	66.199997
161	66.633331
181	67.166664
201	67.833336
221	68.133331
241	68.666664
261	69.166664
281	69.699997
301	70.133331
321	70.599998
341	70.900002
361	71.233330
381	71.633331
401	72.199997
421	72.400002
441	72.699997
461	72.966667
481	73.333336
501	73.633331
521	73.900002
541	74.166664
561	74.366669
581	74.633331
601	74.966667
621	75.199997
641	75.433334
661	75.666664
681	75.900002
701	76.199997
721	76.466667
741	76.733330
761	76.966667
781	77.300003
801	77.566666
821	77.866669
841	78.133331
861	78.566666
881	78.699997
901	79.099998
921	79.300003
941	79.666664
961	79.900002
981	80.033333
1001	80.233330
1021	80.400002
1041	80.800003
1061	80.900002
1081	81.199997
1101	81.233330
1121	81.566666
1141	81.666664
1161	82.033333
1181	82.300003
1201	82.599998
1221	82.866669
1241	83.099998
1261	83.333336
1281	83.533333
1301	83.599998
1321	83.833336
1341	84.166664
1361	84.366669
1381	84.599998
1401	84.866669
1421	85.066666
1441	85.300003
1461	85.400002
1481	85.466667
1501	85.666664
1521	85.766670
1541	85.866669
1561	86.000000
1581	86.266670
1601	86.433334
1621	86.633331
1641	86.833336
1661	87.000000
1681	87.266670
1701	87.300003
1721	87.533333
1741	87.599998
1761	87.833336
1781	88.033333
1801	88.199997
1821	88.300003
1841	88.599998
1861	88.666664
1881	88.800003
1901	88.933334
1921	89.166664
1941	89.400002
1961	89.666664
1981	89.900002
2001	90.033333
2021	90.066666
2041	90.199997
2061	90.466667
2081	90.533333
2101	90.699997
2121	90.866669
2141	91.033333
2161	91.133331
2181	91.199997
2201	91.233330
2221	91.366669
2241	91.400002
2261	91.466667
2281	91.599998
2301	91.633331
2321	91.800003
2341	91.966667
2361	92.099998
2381	92.233330
2401	92.366669
2421	92.599998
2441	92.800003
2461	92.900002
2481	92.933334
2501	93.033333
2521	93.133331
2541	93.300003
2561	93.366669
2581	93.400002
2601	93.533333
2621	93.666664
2641	93.833336
2661	93.900002
2681	94.000000
2701	94.166664
2721	94.266670
2741	94.366669
2761	94.466667
2781	94.599998
2801	94.666664
2821	94.699997
2841	94.833336
2861	94.900002
2881	94.900002
2901	94.966667
2921	95.066666
2941	95.166664
2961	95.166664
2981	95.199997
3001	95.266670
3021	95.300003
3041	95.400002
3061	95.466667
3081	95.466667
3101	95.599998
3121	95.666664
3141	95.766670
3161	95.833336
3181	95.900002
3201	96.000000
3221	96.033333
3241	96.133331
3261	96.166664
3281	96.199997
3301	96.266670
3321	96.300003
3341	96.433334
3361	96.466667
3381	96.466667
3401	96.566666
3421	96.633331
3441	96.699997
3461	96.733330
3481	96.766670
3501	96.833336
3521	96.833336
3541	96.866669
3561	96.900002
3581	97.000000
3601	97.000000
3621	97.000000
3641	97.000000
3661	97.133331
3681	97.166664
3701	97.166664
3721	97.166664
3741	97.266670
3761	97.266670
3781	97.300003
3801	97.400002
3821	97.433334
3841	97.599998
3861	97.733330
3881	97.733330
3901	97.833336
3921	97.866669
3941	97.866669
3961	97.900002
3981	97.933334
4001	97.933334
4021	98.000000
4041	98.066666
4061	98.166664
4081	98.199997
4101	98.199997
4121	98.199997
4141	98.199997
4161	98.233330
4181	98.366669
4201	98.366669
4221	98.366669
4241	98.366669
4261	98.400002
4281	98.466667
4301	98.533333
4321	98.533333
4341	98.566666
4361	98.599998
4381	98.633331
4401	98.666664
4421	98.666664
4441	98.666664
4461	98.733330
4481	98.733330
4501	98.733330
4521	98.733330
4541	98.766670
4561	98.833336
4581	98.833336
4601	98.866669
4621	98.900002
4641	98.900002
4661	98.900002
4681	98.900002
4701	98.966667
4721	99.033333
4741	99.066666
4761	99.066666
4781	99.066666
4801	99.066666
4821	99.066666
4841	99.099998
4861	99.099998
4881	99.099998
4901	99.166664
4921	99.166664
4941	99.166664
4961	99.199997
4981	99.199997
5001	99.199997
5021	99.233330
5041	99.233330
5061	99.233330
5081	99.266670
5101	99.266670
5121	99.266670
5141	99.266670
5161	99.300003
5181	99.300003
5201	99.333336
5221	99.333336
5241	99.333336
5261	99.333336
5281	99.333336
5301	99.333336
5321	99.366669
5341	99.366669
5361	99.366669
5381	99.366669
5401	99.400002
5421	99.400002
5441	99.400002
5461	99.400002
5481	99.433334
5501	99.466667
5521	99.466667
5541	99.466667
5561	99.466667
5581	99.466667
5601	99.466667
5621	99.466667
5641	99.500000
5661	99.500000
5681	99.533333
5701	99.533333
5721	99.533333
5741	99.566666
5761	99.566666
5781	99.566666
5801	99.566666
5821	99.599998
5841	99.599998
5861	99.666664
5881	99.666664
5901	99.666664
5921	99.666664
5941	99.666664
5961	99.699997
5981	99.699997
6001	99.733330
6021	99.733330
6041	99.733330
6061	99.766670
6081	99.800003
6101	99.800003
6121	99.800003
6141	99.800003
6161	99.800003
6181	99.800003
6201	99.800003
6221	99.800003
6241	99.833336
6261	99.833336
6281	99.833336
6301	99.833336
6321	99.833336
6341	99.833336
6361	99.866669
6381	99.866669
6401	99.866669
6421	99.866669
6441	99.866669
6461	99.866669
6481	99.866669
6501	99.866669
6521	99.866669
6541	99.866669
6561	99.866669
6581	99.866669
6601	99.866669
6621	99.866669
6641	99.866669
6661	99.866669
6681	99.866669
6701	99.866669
6721	99.866669
6741	99.866669
6761	99.866669
6781	99.866669
6801	99.866669
6821	99.866669
6841	99.866669
6861	99.900002
6881	99.900002
6901	99.900002
6921	99.900002
6941	99.900002
6961	99.900002
6981	99.900002
7001	99.900002
7021	99.900002
7041	99.933334
7061	99.933334
7081	99.933334
7101	99.933334
7121	99.933334
7141	99.933334
7161	99.933334
7181	99.933334
7201	99.933334
7221	99.933334
7241	99.933334
7261	99.933334
7281	99.933334
7301	99.933334
7321	99.933334
7341	99.933334
7361	99.933334
7381	99.933334
7401	99.933334
7421	99.933334
7441	99.933334
7461	99.933334
7481	99.933334
7501	99.933334
7521	99.933334
7541	99.933334
7561	99.933334
7581	99.933334
7601	99.933334
7621	99.933334
7641	99.933334
7661	99.933334
7681	99.933334
7701	99.933334
7721	99.933334
7741	99.933334
7761	99.933334
